"","calBP","PrDens"
"200",16800.5,0.000445262236855076
"201",16799.5,0.000443863470450633
"202",16798.5,0.000442483463127805
"203",16797.5,0.000441122136756402
"204",16796.5,0.000439779413088304
"205",16795.5,0.000438455213763045
"206",16794.5,0.000437149460313334
"207",16793.5,0.000435862074170552
"208",16792.5,0.000434592976670186
"209",16791.5,0.000433342089057236
"210",16790.5,0.000432109332491566
"211",16789.5,0.000430894628053214
"212",16788.5,0.000429696045602888
"213",16787.5,0.000428513544673138
"214",16786.5,0.000427347084732977
"215",16785.5,0.000426196625191861
"216",16784.5,0.000425062125403623
"217",16783.5,0.000423943544670326
"218",16782.5,0.000422840842246069
"219",16781.5,0.000421753977340719
"220",16780.5,0.00042068290912359
"221",16779.5,0.000419627596727056
"222",16778.5,0.00041859256811374
"223",16777.5,0.000417577756588233
"224",16776.5,0.000416583095312929
"225",16775.5,0.000415608517313343
"226",16774.5,0.000414653955483341
"227",16773.5,0.000413719342590306
"228",16772.5,0.000412804611280221
"229",16771.5,0.000411909694082671
"230",16770.5,0.00041103452341578
"231",16769.5,0.000410179031591065
"232",16768.5,0.000409345066011144
"233",16767.5,0.000408532529367125
"234",16766.5,0.000407741324245728
"235",16765.5,0.000406971353139117
"236",16764.5,0.000406222518454594
"237",16763.5,0.000405494722524153
"238",16762.5,0.000404787867613906
"239",16761.5,0.000404101855933353
"240",16760.5,0.000403436589644536
"241",16759.5,0.000402791970871038
"242",16758.5,0.000402168687988027
"243",16757.5,0.000401566697221068
"244",16756.5,0.000400985954182568
"245",16755.5,0.000400426413883553
"246",16754.5,0.000399888030745347
"247",16753.5,0.000399370758611147
"248",16752.5,0.000398874550757503
"249",16751.5,0.0003983993599057
"250",16750.5,0.000397945138233039
"251",16749.5,0.000397511837384022
"252",16748.5,0.000397098220051587
"253",16747.5,0.000396704245996152
"254",16746.5,0.000396329874428598
"255",16745.5,0.000395975064021709
"256",16744.5,0.000395639772921529
"257",16743.5,0.000395323958758647
"258",16742.5,0.000395027578659395
"259",16741.5,0.000394750589256967
"260",16740.5,0.000394492946702452
"261",16739.5,0.000394254606675788
"262",16738.5,0.000394032294256446
"263",16737.5,0.000393825958920158
"264",16736.5,0.000393635550101522
"265",16735.5,0.000393461017197993
"266",16734.5,0.000393302309573803
"267",16733.5,0.000393159376563836
"268",16732.5,0.000393032167477432
"269",16731.5,0.000392920631602143
"270",16730.5,0.000392824718207426
"271",16729.5,0.00039274437654828
"272",16728.5,0.00039268116281303
"273",16727.5,0.00039263501487451
"274",16726.5,0.000392605870520323
"275",16725.5,0.000392593667460385
"276",16724.5,0.000392598343334357
"277",16723.5,0.000392619835718986
"278",16722.5,0.000392658082135328
"279",16721.5,0.000392713020055883
"280",16720.5,0.000392784586911621
"281",16719.5,0.000392872720098902
"282",16718.5,0.00039297032689927
"283",16717.5,0.00039307741776205
"284",16716.5,0.000393194002911563
"285",16715.5,0.000393320092347776
"286",16714.5,0.000393455695847006
"287",16713.5,0.000393600822962684
"288",16712.5,0.00039375548302619
"289",16711.5,0.000393919685147733
"290",16710.5,0.0003940934382173
"291",16709.5,0.000394276750905649
"292",16708.5,0.000394470945759244
"293",16707.5,0.000394676044220775
"294",16706.5,0.000394892067188213
"295",16705.5,0.000395119035018189
"296",16704.5,0.000395356967529533
"297",16703.5,0.000395605884006968
"298",16702.5,0.000395865803204949
"299",16701.5,0.000396136743351639
"300",16700.5,0.000396418722153035
"301",16699.5,0.000396711756797218
"302",16698.5,0.00039701488446476
"303",16697.5,0.000397328094929395
"304",16696.5,0.000397651377771425
"305",16695.5,0.000397984722378937
"306",16694.5,0.000398328117949163
"307",16693.5,0.000398681553489976
"308",16692.5,0.000399045017821515
"309",16691.5,0.000399418499577938
"310",16690.5,0.000399801987209294
"311",16689.5,0.000400195468983519
"312",16688.5,0.000400597570144184
"313",16687.5,0.000401008260832837
"314",16686.5,0.000401427511241209
"315",16685.5,0.000401855291610905
"316",16684.5,0.000402291572233182
"317",16683.5,0.000402736323448808
"318",16682.5,0.000403189515647993
"319",16681.5,0.000403651119270405
"320",16680.5,0.000404121104805248
"321",16679.5,0.000404599442791423
"322",16678.5,0.000405091584702302
"323",16677.5,0.000405597514247858
"324",16676.5,0.000406117214914228
"325",16675.5,0.000406650669968911
"326",16674.5,0.000407197862465911
"327",16673.5,0.000407758775250841
"328",16672.5,0.00040833339096597
"329",16671.5,0.00040887207512642
"330",16670.5,0.000409425613032282
"331",16669.5,0.00040999396179109
"332",16668.5,0.000410577792664622
"333",16667.5,0.000411177029719637
"334",16666.5,0.000411791597479178
"335",16665.5,0.000412421420922131
"336",16664.5,0.000413066425482713
"337",16663.5,0.000413726537049917
"338",16662.5,0.000414401681966876
"339",16661.5,0.000415091787030179
"340",16660.5,0.000415796779489126
"341",16659.5,0.000416516587044919
"342",16658.5,0.000417253962778667
"343",16657.5,0.00041800881317512
"344",16656.5,0.000418781044765195
"345",16655.5,0.000419570564135184
"346",16654.5,0.000420377277935843
"347",16653.5,0.000421201092891375
"348",16652.5,0.000422041915808309
"349",16651.5,0.000422899653584252
"350",16650.5,0.000423774213216543
"351",16649.5,0.000424665501810775
"352",16648.5,0.000425576509822189
"353",16647.5,0.000426507161934757
"354",16646.5,0.00042745738291319
"355",16645.5,0.000428427097609651
"356",16644.5,0.000429416230970339
"357",16643.5,0.000430424708041942
"358",16642.5,0.000431452453977961
"359",16641.5,0.000432499394044904
"360",16640.5,0.000433565453628344
"361",16639.5,0.000434650558238841
"362",16638.5,0.000435751346418896
"363",16637.5,0.000436867784908409
"364",16636.5,0.000437999840379735
"365",16635.5,0.000439147479437169
"366",16634.5,0.000440310668616417
"367",16633.5,0.000441489374384048
"368",16632.5,0.000442683563136943
"369",16631.5,0.00044389320120173
"370",16630.5,0.000445118254834199
"371",16629.5,0.000446358690218718
"372",16628.5,0.000447616069945712
"373",16627.5,0.000448890339322563
"374",16626.5,0.000450181443630272
"375",16625.5,0.00045148932812634
"376",16624.5,0.00045281393804759
"377",16623.5,0.000454155218612933
"378",16622.5,0.000455513115026069
"379",16621.5,0.000456887572478124
"380",16620.5,0.000458278536150229
"381",16619.5,0.000459685951216033
"382",16618.5,0.000461107875986497
"383",16617.5,0.000462544253757473
"384",16616.5,0.000463995028004012
"385",16615.5,0.00046546014238003
"386",16614.5,0.000466939540717927
"387",16613.5,0.000468433167028159
"388",16612.5,0.000469940965498752
"389",16611.5,0.000471462880494781
"390",16610.5,0.000472998856557795
"391",16609.5,0.000474548838405198
"392",16608.5,0.000476112625972192
"393",16607.5,0.000477690191970048
"394",16606.5,0.000479281509173492
"395",16605.5,0.000480886550419913
"396",16604.5,0.000482505288608565
"397",16603.5,0.000484137696699741
"398",16602.5,0.000485783747713919
"399",16601.5,0.000487443414730902
"400",16600.5,0.000489116670888922
"401",16599.5,0.000490803489383732
"402",16598.5,0.000492499013720105
"403",16597.5,0.000494203236429873
"404",16596.5,0.000495916150090205
"405",16595.5,0.000497637747322208
"406",16594.5,0.000499368020789525
"407",16593.5,0.000501106963196944
"408",16592.5,0.000502854567288997
"409",16591.5,0.000504610825848578
"410",16590.5,0.000506375731695549
"411",16589.5,0.000508149277685359
"412",16588.5,0.00050993101149208
"413",16587.5,0.000511720883884435
"414",16586.5,0.000513518845911877
"415",16585.5,0.000515324848901153
"416",16584.5,0.000517138844452882
"417",16583.5,0.000518960784438157
"418",16582.5,0.000520790620995174
"419",16581.5,0.00052262830652588
"420",16580.5,0.000524473793692642
"421",16579.5,0.000526327035414944
"422",16578.5,0.000528185462204538
"423",16577.5,0.000530049060186361
"424",16576.5,0.000531917815639003
"425",16575.5,0.000533791714992411
"426",16574.5,0.000535670744825624
"427",16573.5,0.000537554891864545
"428",16572.5,0.000539444142979744
"429",16571.5,0.000541338485184289
"430",16570.5,0.000543237905631615
"431",16569.5,0.000545142391613416
"432",16568.5,0.000547052635495353
"433",16567.5,0.000548968608792313
"434",16566.5,0.000550890283251313
"435",16565.5,0.000552817630848227
"436",16564.5,0.000554750623784551
"437",16563.5,0.000556689234484208
"438",16562.5,0.000558633435590377
"439",16561.5,0.000560583199962363
"440",16560.5,0.0005625385006725
"441",16559.5,0.000564499311003083
"442",16558.5,0.000566462715201197
"443",16557.5,0.000568428666627202
"444",16556.5,0.00057039711905812
"445",16555.5,0.000572368026683137
"446",16554.5,0.000574341344099177
"447",16553.5,0.000576317026306524
"448",16552.5,0.000578295028704508
"449",16551.5,0.000580275307087253
"450",16550.5,0.000582257817639477
"451",16549.5,0.000584242516932348
"452",16548.5,0.000586230946970161
"453",16547.5,0.000588223047263921
"454",16546.5,0.000590218757747865
"455",16545.5,0.000592218018775634
"456",16544.5,0.000594220771116487
"457",16543.5,0.00059622695595154
"458",16542.5,0.000598236514870061
"459",16541.5,0.000600249389865785
"460",16540.5,0.000602265523333273
"461",16539.5,0.000604284858064316
"462",16538.5,0.000606308188249856
"463",16537.5,0.000608335476749829
"464",16536.5,0.00061036668663572
"465",16535.5,0.000612401781188553
"466",16534.5,0.000614440723896902
"467",16533.5,0.000616483478454917
"468",16532.5,0.000618530008760374
"469",16531.5,0.000620580278912738
"470",16530.5,0.000622634253211248
"471",16529.5,0.000624691896153019
"472",16528.5,0.000626753479187678
"473",16527.5,0.000628818932061096
"474",16526.5,0.000630888184970173
"475",16525.5,0.000632961168559179
"476",16524.5,0.000635037813916104
"477",16523.5,0.000637118052569018
"478",16522.5,0.000639201816482437
"479",16521.5,0.000641289038053703
"480",16520.5,0.000643379650109375
"481",16519.5,0.000645473585901626
"482",16518.5,0.00064757178974099
"483",16517.5,0.000649674179482286
"484",16516.5,0.000651780673572825
"485",16515.5,0.000653891191048429
"486",16514.5,0.000656005651529412
"487",16513.5,0.000658123975216497
"488",16512.5,0.000660246082886702
"489",16511.5,0.000662371895889168
"490",16510.5,0.000664501336140957
"491",16509.5,0.000666634326122801
"492",16508.5,0.00066877382835142
"493",16507.5,0.000670919749809459
"494",16506.5,0.000673071998226969
"495",16505.5,0.000675230482076309
"496",16504.5,0.000677395110566887
"497",16503.5,0.000679565793639741
"498",16502.5,0.000681742441961968
"499",16501.5,0.000683924966921003
"500",16500.5,0.00068611328061876
"501",16499.5,0.000688307295865624
"502",16498.5,0.000690504796163893
"503",16497.5,0.000692705694012169
"504",16496.5,0.000694909902666975
"505",16495.5,0.000697117336136534
"506",16494.5,0.000699327909174417
"507",16493.5,0.000701541537273089
"508",16492.5,0.000703758136657349
"509",16491.5,0.000705977624277662
"510",16490.5,0.000708199917803403
"511",16489.5,0.000710424935616006
"512",16488.5,0.000712655958208464
"513",16487.5,0.000714892935056744
"514",16486.5,0.000717135816041342
"515",16485.5,0.000719384551441802
"516",16484.5,0.000721639091931177
"517",16483.5,0.000723899388570439
"518",16482.5,0.000726165392802839
"519",16481.5,0.000728437056448226
"520",16480.5,0.000730714331697315
"521",16479.5,0.000732997171105917
"522",16478.5,0.00073528346808476
"523",16477.5,0.000737573167793541
"524",16476.5,0.000739866215730124
"525",16475.5,0.000742162557725174
"526",16474.5,0.00074446213993682
"527",16473.5,0.000746764908845344
"528",16472.5,0.000749070811247889
"529",16471.5,0.000751429411182011
"530",16470.5,0.000753789853013284
"531",16469.5,0.000756152109412526
"532",16468.5,0.000758518329053863
"533",16467.5,0.000760888479333383
"534",16466.5,0.000763262527393537
"535",16465.5,0.00076564044012353
"536",16464.5,0.000768022184159735
"537",16463.5,0.000770407725886119
"538",16462.5,0.000772797031434688
"539",16461.5,0.000775190066685943
"540",16460.5,0.000777586797269355
"541",16459.5,0.000779987188563856
"542",16458.5,0.000782393915100138
"543",16457.5,0.000784806953709043
"544",16456.5,0.000787226280938016
"545",16455.5,0.00078965187305108
"546",16454.5,0.000792083706028843
"547",16453.5,0.0007945217555685
"548",16452.5,0.000796965997083872
"549",16451.5,0.000799416405705438
"550",16450.5,0.000801872956280394
"551",16449.5,0.000804335623372724
"552",16448.5,0.000806801298030308
"553",16447.5,0.000809269936914221
"554",16446.5,0.000811741496455012
"555",16445.5,0.000814215932854166
"556",16444.5,0.00081669320208558
"557",16443.5,0.000819173259897065
"558",16442.5,0.000821656061811855
"559",16441.5,0.000824141563130141
"560",16440.5,0.000826629718930623
"561",16439.5,0.000829120484072067
"562",16438.5,0.00083161736492966
"563",16437.5,0.000834120323098331
"564",16436.5,0.000836629319773327
"565",16435.5,0.000839144315750758
"566",16434.5,0.00084166527142818
"567",16433.5,0.000844192146805197
"568",16432.5,0.000846724901484105
"569",16431.5,0.00084926349467055
"570",16430.5,0.000851807885174221
"571",16429.5,0.000854358031409574
"572",16428.5,0.000856913891396581
"573",16427.5,0.000859475422761508
"574",16426.5,0.000862042582737726
"575",16425.5,0.000864615328166539
"576",16424.5,0.000867193615498058
"577",16423.5,0.00086977740079209
"578",16422.5,0.000872366639719061
"579",16421.5,0.000874961287560965
"580",16420.5,0.00087756129921235
"581",16419.5,0.000880166629181321
"582",16418.5,0.000882777765674747
"583",16417.5,0.000885394668210544
"584",16416.5,0.000888017295830325
"585",16415.5,0.00089064560709909
"586",16414.5,0.000893279560104949
"587",16413.5,0.000895919112458892
"588",16412.5,0.000898564221294581
"589",16411.5,0.00090121484326819
"590",16410.5,0.000903870934558283
"591",16409.5,0.000906532450865718
"592",16408.5,0.000909199682568139
"593",16407.5,0.000911872580551336
"594",16406.5,0.000914551095161456
"595",16405.5,0.000917235176205059
"596",16404.5,0.000919924772949209
"597",16403.5,0.000922619834121609
"598",16402.5,0.000925320307910787
"599",16401.5,0.000928026141966326
"600",16400.5,0.000930737283399134
"601",16399.5,0.000933453678781766
"602",16398.5,0.000936177239767803
"603",16397.5,0.000938907905541881
"604",16396.5,0.000941645614688941
"605",16395.5,0.0009443903051955
"606",16394.5,0.000947141914450972
"607",16393.5,0.000949900379249043
"608",16392.5,0.000952665635789095
"609",16391.5,0.000955437619677674
"610",16390.5,0.000958216265930011
"611",16389.5,0.000961001508971598
"612",16388.5,0.000963792683636061
"613",16387.5,0.000966589718166394
"614",16386.5,0.000969392540252004
"615",16385.5,0.000972201077031725
"616",16384.5,0.000975015255096896
"617",16383.5,0.000977835000494476
"618",16382.5,0.000980660238730224
"619",16381.5,0.000983490894771921
"620",16380.5,0.000986326893052649
"621",16379.5,0.000989168157474118
"622",16378.5,0.000992016722507561
"623",16377.5,0.000994872476833248
"624",16376.5,0.000997735308308541
"625",16375.5,0.00100060510397565
"626",16374.5,0.00100348175006949
"627",16373.5,0.00100636513202567
"628",16372.5,0.00100925513448854
"629",16371.5,0.00101215164131937
"630",16370.5,0.00101505453560461
"631",16369.5,0.00101796369966425
"632",16368.5,0.00102087901506031
"633",16367.5,0.00102380036260538
"634",16366.5,0.00102672762237126
"635",16365.5,0.00102966067369772
"636",16364.5,0.00103259939520135
"637",16363.5,0.00103554366478446
"638",16362.5,0.00103849335964413
"639",16361.5,0.00104144835628128
"640",16360.5,0.0010444085305099
"641",16359.5,0.0010473737574663
"642",16358.5,0.00105034791898908
"643",16357.5,0.00105333087048795
"644",16356.5,0.0010563224664373
"645",16355.5,0.00105932256038876
"646",16354.5,0.00106233100498405
"647",16353.5,0.00106534765196786
"648",16352.5,0.00106837235220087
"649",16351.5,0.00107140495567289
"650",16350.5,0.00107444531151617
"651",16349.5,0.0010774932680187
"652",16348.5,0.0010805466246633
"653",16347.5,0.00108360525765584
"654",16346.5,0.00108666904261973
"655",16345.5,0.00108973785460548
"656",16344.5,0.00109281156810036
"657",16343.5,0.00109589005703809
"658",16342.5,0.00109897319480867
"659",16341.5,0.00110206085426811
"660",16340.5,0.00110515290774838
"661",16339.5,0.00110824922706733
"662",16338.5,0.00111135089024359
"663",16337.5,0.0011144577885683
"664",16336.5,0.00111756981270038
"665",16335.5,0.00112068685267223
"666",16334.5,0.0011238087978954
"667",16333.5,0.00112693553716639
"668",16332.5,0.00113006695867245
"669",16331.5,0.00113320294999755
"670",16330.5,0.00113634339812827
"671",16329.5,0.00113948818945991
"672",16328.5,0.00114263624597106
"673",16327.5,0.0011457874831013
"674",16326.5,0.00114894181580472
"675",16325.5,0.0011520991585531
"676",16324.5,0.0011552594253391
"677",16323.5,0.00115842252967953
"678",16322.5,0.00116158838461865
"679",16321.5,0.00116475690273152
"680",16320.5,0.0011679279961274
"681",16319.5,0.00117110157645322
"682",16318.5,0.00117427686448621
"683",16317.5,0.00117745379215605
"684",16316.5,0.0011806322909811
"685",16315.5,0.00118381229207028
"686",16314.5,0.00118699372612503
"687",16313.5,0.00119017652344132
"688",16312.5,0.00119336061391165
"689",16311.5,0.00119654592702718
"690",16310.5,0.00119973239187979
"691",16309.5,0.00120291993716432
"692",16308.5,0.00120610696939868
"693",16307.5,0.00120929339288536
"694",16306.5,0.00121247911157382
"695",16305.5,0.0012156640290649
"696",16304.5,0.0012188480486152
"697",16303.5,0.00122203107314162
"698",16302.5,0.00122521300522587
"699",16301.5,0.00122839374711903
"700",16300.5,0.00123157320074617
"701",16299.5,0.00123475126771101
"702",16298.5,0.00123793019829315
"703",16297.5,0.0012411099164516
"704",16296.5,0.0012442903456412
"705",16295.5,0.00124747140881538
"706",16294.5,0.00125065302842906
"707",16293.5,0.0012538351264416
"708",16292.5,0.00125701762431985
"709",16291.5,0.00126020044304121
"710",16290.5,0.00126338350309682
"711",16289.5,0.00126656672449482
"712",16288.5,0.00126974665390439
"713",16287.5,0.00127292319900518
"714",16286.5,0.00127609626731972
"715",16285.5,0.00127926576621767
"716",16284.5,0.00128243160292007
"717",16283.5,0.00128559368450363
"718",16282.5,0.00128875191790505
"719",16281.5,0.00129190620992539
"720",16280.5,0.00129505646723438
"721",16279.5,0.00129820259637485
"722",16278.5,0.00130134446075978
"723",16277.5,0.00130448197191345
"724",16276.5,0.00130761504123781
"725",16275.5,0.00131074358001645
"726",16274.5,0.00131386749941855
"727",16273.5,0.001316986710503
"728",16272.5,0.00132010112422234
"729",16271.5,0.0013232106514269
"730",16270.5,0.00132631520286884
"731",16269.5,0.00132941468920627
"732",16268.5,0.00133250754381875
"733",16267.5,0.00133559368151331
"734",16266.5,0.00133867301701729
"735",16265.5,0.00134174546498291
"736",16264.5,0.00134481093999184
"737",16263.5,0.0013478693565598
"738",16262.5,0.00135092062914118
"739",16261.5,0.00135396467213376
"740",16260.5,0.00135700139988335
"741",16259.5,0.00136003072668855
"742",16258.5,0.00136305040725384
"743",16257.5,0.00136606035628643
"744",16256.5,0.0013690604886037
"745",16255.5,0.00137205071913848
"746",16254.5,0.00137503096294447
"747",16253.5,0.00137800113520154
"748",16252.5,0.00138096115122115
"749",16251.5,0.00138391092645174
"750",16250.5,0.00138685037648414
"751",16249.5,0.00138977941705702
"752",16248.5,0.00139269729027254
"753",16247.5,0.00139560391435069
"754",16246.5,0.00139849920777902
"755",16245.5,0.0014013830893175
"756",16244.5,0.00140425547800333
"757",16243.5,0.00140711629315587
"758",16242.5,0.00140996545438142
"759",16241.5,0.00141280288157807
"760",16240.5,0.00141562849494057
"761",16239.5,0.0014184422149651
"762",16238.5,0.00142124125929915
"763",16237.5,0.00142402557282187
"764",16236.5,0.00142679510095656
"765",16235.5,0.00142954978967433
"766",16234.5,0.00143228958549767
"767",16233.5,0.00143501443550411
"768",16232.5,0.00143772428732971
"769",16231.5,0.00144041908917259
"770",16230.5,0.00144309878979643
"771",16229.5,0.00144576333853393
"772",16228.5,0.00144846147049164
"773",16227.5,0.00145114322624352
"774",16226.5,0.00145380855722057
"775",16225.5,0.00145645741556926
"776",16224.5,0.00145908975415475
"777",16223.5,0.0014617055265641
"778",16222.5,0.00146430468710938
"779",16221.5,0.00146688719083083
"780",16220.5,0.00146945299349987
"781",16219.5,0.00147200205162209
"782",16218.5,0.00147453347354933
"783",16217.5,0.00147704720536469
"784",16216.5,0.00147954319397958
"785",16215.5,0.00148202138713823
"786",16214.5,0.00148448173342224
"787",16213.5,0.00148692418225501
"788",16212.5,0.00148934868390612
"789",16211.5,0.00149175518949569
"790",16210.5,0.00149414365099859
"791",16209.5,0.00149651402124867
"792",16208.5,0.00149886723750014
"793",16207.5,0.00150120323657259
"794",16206.5,0.0015035219561152
"795",16205.5,0.00150582333461175
"796",16204.5,0.00150810731138552
"797",16203.5,0.00151037382660428
"798",16202.5,0.00151262282128504
"799",16201.5,0.00151485423729885
"800",16200.5,0.00151706801737553
"801",16199.5,0.00151926410510825
"802",16198.5,0.00152144182649948
"803",16197.5,0.00152360115316932
"804",16196.5,0.00152574205761889
"805",16195.5,0.00152786451323237
"806",16194.5,0.00152996849427896
"807",16193.5,0.00153205397591479
"808",16192.5,0.0015341209341847
"809",16191.5,0.00153616934602404
"810",16190.5,0.00153819918926028
"811",16189.5,0.0015402104426147
"812",16188.5,0.00154220419620318
"813",16187.5,0.00154418042156724
"814",16186.5,0.00154613909112064
"815",16185.5,0.00154808017815038
"816",16184.5,0.0015500036568178
"817",16183.5,0.00155190950215945
"818",16182.5,0.00155379769008796
"819",16181.5,0.00155566819739283
"820",16180.5,0.00155752100174111
"821",16179.5,0.00155935608167809
"822",16178.5,0.0015611718382672
"823",16177.5,0.00156296825488577
"824",16176.5,0.00156474531613426
"825",16175.5,0.00156650300783479
"826",16174.5,0.00156824131702946
"827",16173.5,0.00156996023197861
"828",16172.5,0.0015716597421589
"829",16171.5,0.00157333983826124
"830",16170.5,0.00157500051218864
"831",16169.5,0.00157664175705388
"832",16168.5,0.00157826356717704
"833",16167.5,0.00157986593808294
